,State,StateID
509,ohio,32.0
510,ohio,32.0
511,ohio,32.0
512,ohio,32.0
513,ohio,32.0
514,ohio,32.0
515,ohio,32.0
516,ohio,32.0
517,ohio,32.0
518,ohio,32.0
519,ohio,32.0
520,ohio,32.0
521,ohio,32.0
522,ohio,32.0
523,ohio,32.0
524,ohio,32.0
525,oklahoma,33.0
526,oklahoma,33.0
527,oklahoma,33.0
528,oregon,34.0
529,pennsylvania,35.0
530,pennsylvania,35.0
531,pennsylvania,35.0
532,pennsylvania,35.0
533,pennsylvania,35.0
534,pennsylvania,35.0
535,pennsylvania,35.0
536,pennsylvania,35.0
537,pennsylvania,35.0
538,pennsylvania,35.0
539,pennsylvania,35.0
540,pennsylvania,35.0
541,pennsylvania,35.0
542,pennsylvania,35.0
543,pennsylvania,35.0
544,pennsylvania,35.0
545,pennsylvania,35.0
546,pennsylvania,35.0
547,pennsylvania,35.0
548,pennsylvania,35.0
549,pennsylvania,35.0
550,pennsylvania,35.0
551,pennsylvania,35.0
552,pennsylvania,35.0
553,pennsylvania,35.0
554,pennsylvania,35.0
555,pennsylvania,35.0
556,rhode_island,36.0
557,south_dakota,37.0
558,tennessee,38.0
559,tennessee,38.0
560,tennessee,38.0
561,tennessee,38.0
562,tennessee,38.0
563,tennessee,38.0
564,tennessee,38.0
565,tennessee,38.0
566,tennessee,38.0
567,tennessee,38.0
568,tennessee,38.0
569,tennessee,38.0
570,tennessee,38.0
571,tennessee,38.0
572,tennessee,38.0
573,tennessee,38.0
574,tennessee,38.0
575,tennessee,38.0
576,tennessee,38.0
577,tennessee,38.0
578,tennessee,38.0
579,tennessee,38.0
580,tennessee,38.0
581,tennessee,38.0
582,tennessee,38.0
583,texas,39.0
584,texas,39.0
585,texas,39.0
586,texas,39.0
587,texas,39.0
588,texas,39.0
589,texas,39.0
590,texas,39.0
591,texas,39.0
592,texas,39.0
593,texas,39.0
594,texas,39.0
595,texas,39.0
596,texas,39.0
597,texas,39.0
598,texas,39.0
599,texas,39.0
600,texas,39.0
601,utah,40.0
602,utah,40.0
603,utah,40.0
604,utah,40.0
605,utah,40.0
606,utah,40.0
607,utah,40.0
608,utah,40.0
609,utah,40.0
610,utah,40.0
611,utah,40.0
612,utah,40.0
613,utah,40.0
614,utah,40.0
615,utah,40.0
616,utah,40.0
617,utah,40.0
618,virginia,41.0
619,virginia,41.0
620,vermont,42.0
621,vermont,42.0
622,vermont,42.0
623,vermont,42.0
624,vermont,42.0
625,vermont,42.0
626,vermont,42.0
627,washington,43.0
628,washington,43.0
629,washington,43.0
630,washington,43.0
631,washington,43.0
632,washington,43.0
633,washington,43.0
634,washington,43.0
635,washington,43.0
636,washington,43.0
637,washington,43.0
638,washington,43.0
639,washington,43.0
640,washington,43.0
641,washington,43.0
642,washington,43.0
643,washington,43.0
644,washington,43.0
645,washington,43.0
646,washington,43.0
647,washington,43.0
648,washington,43.0
649,washington,43.0
650,washington,43.0
651,washington,43.0
652,washington,43.0
653,washington,43.0
654,washington,43.0
655,washington,43.0
656,washington,43.0
657,washington,43.0
658,washington,43.0
659,washington,43.0
660,washington,43.0
661,washington,43.0
662,washington,43.0
663,wisconsin,44.0
664,wisconsin,44.0
665,wisconsin,44.0
666,wisconsin,44.0
667,wisconsin,44.0
668,wisconsin,44.0
669,wisconsin,44.0
670,wisconsin,44.0
671,wisconsin,44.0
672,wisconsin,44.0
673,wisconsin,44.0
674,wisconsin,44.0
675,wisconsin,44.0
676,wisconsin,44.0
677,wisconsin,44.0
678,wisconsin,44.0
679,wisconsin,44.0
680,wisconsin,44.0
681,wisconsin,44.0
682,wisconsin,44.0
683,wisconsin,44.0
684,wisconsin,44.0
685,wisconsin,44.0
686,wisconsin,44.0
687,wisconsin,44.0
688,wisconsin,44.0
689,wisconsin,44.0
690,wisconsin,44.0
691,wisconsin,44.0
692,wisconsin,44.0
693,wisconsin,44.0
694,wisconsin,44.0
695,wisconsin,44.0
696,wisconsin,44.0
697,wisconsin,44.0
698,wisconsin,44.0
699,wisconsin,44.0
700,west_virginia,45.0
701,wyoming,46.0
702,connecticut,47.0
703,connecticut,47.0
704,connecticut,47.0
705,connecticut,47.0
706,connecticut,47.0
707,connecticut,47.0
708,connecticut,47.0
709,connecticut,47.0
710,connecticut,47.0
711,connecticut,47.0
712,connecticut,47.0
713,connecticut,47.0
714,connecticut,47.0
715,connecticut,47.0
716,connecticut,47.0
717,connecticut,47.0
718,connecticut,47.0
719,connecticut,47.0
720,connecticut,47.0
721,connecticut,47.0
722,connecticut,47.0
723,connecticut,47.0
724,connecticut,47.0
725,connecticut,47.0
726,connecticut,47.0
727,connecticut,47.0
728,connecticut,47.0
729,connecticut,47.0
730,connecticut,47.0
731,connecticut,47.0
732,connecticut,47.0
733,connecticut,47.0
734,new_york,48.0
735,south_carolina,49.0
736,new hampshire,
737,new hampshire,
738,new hampshire,
739,new jersey,
740,new jersey,
741,new jersey,
742,new jersey,
743,new jersey,
744,new jersey,
745,new jersey,
746,new jersey,
747,new jersey,
748,new jersey,
749,new jersey,
750,new jersey,
751,new jersey,
752,new jersey,
753,new jersey,
754,new mexico,
755,new mexico,
756,new mexico,
757,new mexico,
758,new mexico,
759,new mexico,
760,new mexico,
761,new mexico,
762,new mexico,
763,new mexico,
764,new york,
765,new york,
766,new york,
767,new york,
768,new york,
769,new york,
770,new york,
771,new york,
772,new york,
773,new york,
774,new york,
775,new york,
776,new york,
777,new york,
778,new york,
779,new york,
780,new york,
781,new york,
782,new york,
783,new york,
784,new york,
785,new york,
786,new york,
787,new york,
788,new york,
789,new york,
790,new york,
791,new york,
792,new york,
793,new york,
794,new york,
795,new york,
796,new york,
797,new york,
798,new york,
799,new york,
800,new york,
801,new york,
802,new york,
803,new york,
804,new york,
805,new york,
806,new york,
807,new york,
808,new york,
809,new york,
810,new york,
811,new york,
812,new york,
813,new york,
814,new york,
815,new york,
816,new york,
817,new york,
818,new york,
819,new york,
820,new york,
821,new york,
822,new york,
823,new york,
824,new york,
825,new york,
826,new york,
827,new york,
828,new york,
829,new york,
830,new york,
831,new york,
832,new york,
833,north carolina,
834,north carolina,
835,north carolina,
836,north carolina,
837,north carolina,
838,north carolina,
839,north carolina,
840,north carolina,
841,north carolina,
842,north carolina,
843,north carolina,
844,north carolina,
845,rhode island,
846,rhode island,
847,rhode island,
848,rhode island,
849,rhode island,
850,rhode island,
851,rhode island,
852,rhode island,
853,rhode island,
854,south carolina,
855,south carolina,
856,south carolina,
857,south carolina,
858,south carolina,
859,u.s. governors,
860,u.s. governors,
861,u.s. governors,
