,RaceID,Web,Party,PartyID,Name,CandID,Votes,Share,Source,Source Link,Office,Contributor Name,ContributorID,Turnout,Type,Term Start_date,Term Start Year,Term Start Month,Term End_date,Term End Year,Term End Month,Polls Close_date,Poll Year,Poll Month,State,County_x,City,Term Length,County_y,web,state,city,CityID
0,689043, http://www.ci.akron.oh.us/mayor/, Democratic,1, (I) Donald L. Plusquellic,51506,"22,458",100.0, , http://www.summitcountyboe.com/ElectionResults/Results/elec1199.txt, Mayor, RBH,1989,,,2000-01-03,2000.0,1.0,2004-01-03,2004.0,1.0,1999-11-02,1999.0,11.0, Ohio , Summit , Akron ,4.0, Summit ,http://www.ourcampaigns.com/RaceDetail.html?RaceID=803969,Ohio,Akron,118.0
1,102753, http://www.ci.akron.oh.us/mayor/, Democratic,1, (I) Mayor Donald L. Plusquellic,51506,"26,967",70.71, Summit County Board of Elections , http://www.electionsonthe.net/oh/summit/, Mayor, ...,662,17.57, General Election,2004-01-12,2004.0,1.0,2008-01-14,2008.0,1.0,2003-11-04,2003.0,11.0, Ohio , Summit , Akron ,4.0, Summit ,http://www.ourcampaigns.com/RaceDetail.html?RaceID=803969,Ohio,Akron,118.0
2,102753, , Republican,2, St. Rep. Bryan C. Williams,27841,"11,171",29.29, Summit County Board of Elections , http://www.electionsonthe.net/oh/summit/, Mayor, ...,662,17.57, General Election,2004-01-12,2004.0,1.0,2008-01-14,2008.0,1.0,2003-11-04,2003.0,11.0, Ohio , Summit , Akron ,4.0, Summit ,http://www.ourcampaigns.com/RaceDetail.html?RaceID=803969,Ohio,Akron,118.0
3,362289, http://www.ci.akron.oh.us/mayor/, Democratic,1, (I) Mayor Donald L. Plusquellic,51506,"15,895",100.0, , http://www.summitcountyboe.com/ElectionResults/Results/elec110607.htm, Mayor, None Entered,1796,7.32, General Election,2008-01-03,2008.0,1.0,2012-01-03,2012.0,1.0,2007-11-06,2007.0,11.0, Ohio , Summit , Akron ,4.0, Summit ,http://www.ourcampaigns.com/RaceDetail.html?RaceID=803969,Ohio,Akron,118.0
4,745054, http://www.ci.akron.oh.us/mayor/, Democratic,1, (I) Mayor Donald L. Plusquellic,51506,"12,497",55.02, , http://www.summitcountyboe.com/ElectionResults/Results/elect091311P.htm, Mayor, 00,8014,10.95, Democratic Primary Election,2012-01-03,2012.0,1.0,2016-01-03,2016.0,1.0,2011-09-13,2011.0,9.0, Ohio , Summit , Akron ,4.0, Summit ,http://www.ourcampaigns.com/RaceDetail.html?RaceID=803969,Ohio,Akron,118.0
5,745054, http://www.williamsforakron.com/, Democratic,1, Michael Williams,283942,"9,756",42.95, , http://www.summitcountyboe.com/ElectionResults/Results/elect091311P.htm, Mayor, 00,8014,10.95, Democratic Primary Election,2012-01-03,2012.0,1.0,2016-01-03,2016.0,1.0,2011-09-13,2011.0,9.0, Ohio , Summit , Akron ,4.0, Summit ,http://www.ourcampaigns.com/RaceDetail.html?RaceID=803969,Ohio,Akron,118.0
6,745054, , Democratic,1, Janice Davis,283945,462,2.03, , http://www.summitcountyboe.com/ElectionResults/Results/elect091311P.htm, Mayor, 00,8014,10.95, Democratic Primary Election,2012-01-03,2012.0,1.0,2016-01-03,2016.0,1.0,2011-09-13,2011.0,9.0, Ohio , Summit , Akron ,4.0, Summit ,http://www.ourcampaigns.com/RaceDetail.html?RaceID=803969,Ohio,Akron,118.0
7,745055, http://jenniferhensal.com/, Republican,2, Jennifer Hensal,283943,"1,052",65.67, , http://www.summitcountyboe.com/ElectionResults/Results/elect091311P.htm, Mayor, 00,8014,0.77, Republican Primary Election,2012-01-03,2012.0,1.0,2016-01-03,2016.0,1.0,2011-09-13,2011.0,9.0, Ohio , Summit , Akron ,4.0, Summit ,http://www.ourcampaigns.com/RaceDetail.html?RaceID=803969,Ohio,Akron,118.0
8,745055, , Republican,2, Katie Marie Wilkins,283944,550,34.33, , http://www.summitcountyboe.com/ElectionResults/Results/elect091311P.htm, Mayor, 00,8014,0.77, Republican Primary Election,2012-01-03,2012.0,1.0,2016-01-03,2016.0,1.0,2011-09-13,2011.0,9.0, Ohio , Summit , Akron ,4.0, Summit ,http://www.ourcampaigns.com/RaceDetail.html?RaceID=803969,Ohio,Akron,118.0
9,745056, http://www.ci.akron.oh.us/mayor/, Democratic,1, (I) Mayor Donald L. Plusquellic,51506,"31,674",70.29, , http://www.summitcountyboe.com/ElectionResults/Results/elect110811G.htm, Mayor, 00,8014,21.72, General Election,2012-01-03,2012.0,1.0,2015-05-31,2015.0,5.0,2011-11-08,2011.0,11.0, Ohio , Summit , Akron ,3.0, Summit ,http://www.ourcampaigns.com/RaceDetail.html?RaceID=803969,Ohio,Akron,118.0
10,745056, http://jenniferhensal.com/, Republican,2, Jennifer Hensal,283943,"13,389",29.71, , http://www.summitcountyboe.com/ElectionResults/Results/elect110811G.htm, Mayor, 00,8014,21.72, General Election,2012-01-03,2012.0,1.0,2015-05-31,2015.0,5.0,2011-11-08,2011.0,11.0, Ohio , Summit , Akron ,3.0, Summit ,http://www.ourcampaigns.com/RaceDetail.html?RaceID=803969,Ohio,Akron,118.0
11,803969, , Democratic,1, Garry Moneypenny,355290,1,100.0, , , Mayor, RP,1,,,2015-06-01,2015.0,6.0,2015-06-10,2015.0,6.0,2015-06-01,2015.0,6.0, Ohio , Summit , Akron ,0.0, Summit ,http://www.ourcampaigns.com/RaceDetail.html?RaceID=803969,Ohio,Akron,118.0
12,457673, , Democratic,1, Gerald D. Jennings,153129,"21,604",73.29, Times-Union 11/3/93, , Mayor, nystate63,1087,,,1994-01-01,1994.0,1.0,1998-01-01,1998.0,1.0,1993-11-02,1993.0,11.0, New York , Albany , Albany ,4.0, Albany ,http://www.ourcampaigns.com/RaceDetail.html?RaceID=790534,new york,albany,318.0
13,457673, , Republican,2, Phil Sprio,191073,"4,573",15.51, Times-Union 11/3/93, , Mayor, nystate63,1087,,,1994-01-01,1994.0,1.0,1998-01-01,1998.0,1.0,1993-11-02,1993.0,11.0, New York , Albany , Albany ,4.0, Albany ,http://www.ourcampaigns.com/RaceDetail.html?RaceID=790534,new york,albany,318.0
14,457673, , Conservative,30, Harold L. Joyce,191074,"3,074",10.43, Times-Union 11/3/93, , Mayor, nystate63,1087,,,1994-01-01,1994.0,1.0,1998-01-01,1998.0,1.0,1993-11-02,1993.0,11.0, New York , Albany , Albany ,4.0, Albany ,http://www.ourcampaigns.com/RaceDetail.html?RaceID=790534,new york,albany,318.0
15,457673, , Independent,5, Senley E. Jack,88011,225,0.76, Times-Union 11/3/93, , Mayor, nystate63,1087,,,1994-01-01,1994.0,1.0,1998-01-01,1998.0,1.0,1993-11-02,1993.0,11.0, New York , Albany , Albany ,4.0, Albany ,http://www.ourcampaigns.com/RaceDetail.html?RaceID=790534,new york,albany,318.0
16,457672, , Democratic,1, (I) Mayor Gerald D. Jennings,153129,"16,375",78.59, Times-Union 11/6/97, , Mayor, nystate63,1087,,,1998-01-01,1998.0,1.0,2002-01-01,2002.0,1.0,1997-11-04,1997.0,11.0, New York , Albany , Albany ,4.0, Albany ,http://www.ourcampaigns.com/RaceDetail.html?RaceID=790534,new york,albany,318.0
17,457672, , Liberal,33, St. Rep. John J. McEneny,47035,"4,462",21.41, Times-Union 11/6/97, , Mayor, nystate63,1087,,,1998-01-01,1998.0,1.0,2002-01-01,2002.0,1.0,1997-11-04,1997.0,11.0, New York , Albany , Albany ,4.0, Albany ,http://www.ourcampaigns.com/RaceDetail.html?RaceID=790534,new york,albany,318.0
18,526334, , Democratic,1, (I) Mayor Gerald D. Jennings,153129,"11,760",59.19, Albany Times-Union 9/10/97, , Mayor, nystate63,1087,,,1998-01-01,1998.0,1.0,2002-01-01,2002.0,1.0,1997-09-09,1997.0,9.0, New York , Albany , Albany ,4.0, Albany ,http://www.ourcampaigns.com/RaceDetail.html?RaceID=790534,new york,albany,318.0
19,526334, , Democratic,1, St. Rep. John J. McEneny,47035,"8,107",40.81, Albany Times-Union 9/10/97, , Mayor, nystate63,1087,,,1998-01-01,1998.0,1.0,2002-01-01,2002.0,1.0,1997-09-09,1997.0,9.0, New York , Albany , Albany ,4.0, Albany ,http://www.ourcampaigns.com/RaceDetail.html?RaceID=790534,new york,albany,318.0
20,457671, , Democratic,1, (I) Mayor Gerald D. Jennings,153129,"14,478",80.59, Times-Union 11/8/2001, , Mayor, nystate63,1087,18.78, General Election,2002-01-01,2002.0,1.0,2006-01-01,2006.0,1.0,2001-11-06,2001.0,11.0, New York , Albany , Albany ,4.0, Albany ,http://www.ourcampaigns.com/RaceDetail.html?RaceID=790534,new york,albany,318.0
21,457671, , Republican,2, Joseph P. Sullivan,46143,"2,417",13.45, Times-Union 11/8/2001, , Mayor, nystate63,1087,18.78, General Election,2002-01-01,2002.0,1.0,2006-01-01,2006.0,1.0,2001-11-06,2001.0,11.0, New York , Albany , Albany ,4.0, Albany ,http://www.ourcampaigns.com/RaceDetail.html?RaceID=790534,new york,albany,318.0
22,457671, , Green,4, Elizabeth J. Pearson,191072,806,4.49, Times-Union 11/8/2001, , Mayor, nystate63,1087,18.78, General Election,2002-01-01,2002.0,1.0,2006-01-01,2006.0,1.0,2001-11-06,2001.0,11.0, New York , Albany , Albany ,4.0, Albany ,http://www.ourcampaigns.com/RaceDetail.html?RaceID=790534,new york,albany,318.0
23,457671, , Liberal,33, Joseph Laux,45786,265,1.48, Times-Union 11/8/2001, , Mayor, nystate63,1087,18.78, General Election,2002-01-01,2002.0,1.0,2006-01-01,2006.0,1.0,2001-11-06,2001.0,11.0, New York , Albany , Albany ,4.0, Albany ,http://www.ourcampaigns.com/RaceDetail.html?RaceID=790534,new york,albany,318.0
24,373184, , Democratic,1, (I) Mayor Gerald D. Jennings,153129,"15,367",68.66, , http://www.albanycounty.com/Departments/elections/default.asp, Mayor, nystate63,1087,23.4, General Election,2006-01-01,2006.0,1.0,2010-01-01,2010.0,1.0,2005-11-08,2005.0,11.0, New York , Albany , Albany ,4.0, Albany ,http://www.ourcampaigns.com/RaceDetail.html?RaceID=790534,new york,albany,318.0
25,373184, , Green,4, Alice Green,48385,"5,548",24.79, , http://www.albanycounty.com/Departments/elections/default.asp, Mayor, nystate63,1087,23.4, General Election,2006-01-01,2006.0,1.0,2010-01-01,2010.0,1.0,2005-11-08,2005.0,11.0, New York , Albany , Albany ,4.0, Albany ,http://www.ourcampaigns.com/RaceDetail.html?RaceID=790534,new york,albany,318.0
26,373184, , Republican,2, Joseph P. Sullivan,46143,"1,465",6.55, , http://www.albanycounty.com/Departments/elections/default.asp, Mayor, nystate63,1087,23.4, General Election,2006-01-01,2006.0,1.0,2010-01-01,2010.0,1.0,2005-11-08,2005.0,11.0, New York , Albany , Albany ,4.0, Albany ,http://www.ourcampaigns.com/RaceDetail.html?RaceID=790534,new york,albany,318.0
27,554833, , Democratic,1, (I) Mayor Gerald D. Jennings,153129,"10,223",68.32, , http://www.albanycounty.com/electionResults/_pdf/20050913_recanvass.PDF, Mayor, RBH,1989,15.64, Democratic Primary Election,2006-01-01,2006.0,1.0,2010-01-01,2010.0,1.0,2005-09-13,2005.0,9.0, New York , Albany , Albany ,4.0, Albany ,http://www.ourcampaigns.com/RaceDetail.html?RaceID=790534,new york,albany,318.0
28,554833, , Democratic,1," Archie L. Goodbee, Jr.",219930,"4,741",31.68, , http://www.albanycounty.com/electionResults/_pdf/20050913_recanvass.PDF, Mayor, RBH,1989,15.64, Democratic Primary Election,2006-01-01,2006.0,1.0,2010-01-01,2010.0,1.0,2005-09-13,2005.0,9.0, New York , Albany , Albany ,4.0, Albany ,http://www.ourcampaigns.com/RaceDetail.html?RaceID=790534,new york,albany,318.0
29,546564, , Democratic,1, (I) Mayor Gerald D. Jennings,153129,"8,130",56.34, , http://www.albanycounty.com/electionresults/_pdf/PEO-09-accumulated.pdf, Mayor, nystate63,1087,15.43, Democratic Primary Election,2010-01-01,2010.0,1.0,2014-01-01,2014.0,1.0,2009-09-15,2009.0,9.0, New York , Albany , Albany ,4.0, Albany ,http://www.ourcampaigns.com/RaceDetail.html?RaceID=790534,new york,albany,318.0
30,546564, , Democratic,1, City Councilmember Corey Ellis,215846,"6,301",43.66, , http://www.albanycounty.com/electionresults/_pdf/PEO-09-accumulated.pdf, Mayor, nystate63,1087,15.43, Democratic Primary Election,2010-01-01,2010.0,1.0,2014-01-01,2014.0,1.0,2009-09-15,2009.0,9.0, New York , Albany , Albany ,4.0, Albany ,http://www.ourcampaigns.com/RaceDetail.html?RaceID=790534,new york,albany,318.0
31,555024, , Democratic,1, (I) Mayor Gerald D. Jennings,153129,"10,466",63.64, , http://www.albanycounty.com/electionresults/_pdf/2009GE-O-Recanvass.pdf, Mayor, nystate63,1087,17.58, General Election,2010-01-01,2010.0,1.0,2014-01-01,2014.0,1.0,2009-11-03,2009.0,11.0, New York , Albany , Albany ,4.0, Albany ,http://www.ourcampaigns.com/RaceDetail.html?RaceID=790534,new york,albany,318.0
32,555024, , Working Families,31, City Councilmember Corey Ellis,215846,"4,801",29.19, , http://www.albanycounty.com/electionresults/_pdf/2009GE-O-Recanvass.pdf, Mayor, nystate63,1087,17.58, General Election,2010-01-01,2010.0,1.0,2014-01-01,2014.0,1.0,2009-11-03,2009.0,11.0, New York , Albany , Albany ,4.0, Albany ,http://www.ourcampaigns.com/RaceDetail.html?RaceID=790534,new york,albany,318.0
33,555024, www.lebronforalbany.com, Republican,2, Nathan Lebron,220132,"1,178",7.16, , http://www.albanycounty.com/electionresults/_pdf/2009GE-O-Recanvass.pdf, Mayor, nystate63,1087,17.58, General Election,2010-01-01,2010.0,1.0,2014-01-01,2014.0,1.0,2009-11-03,2009.0,11.0, New York , Albany , Albany ,4.0, Albany ,http://www.ourcampaigns.com/RaceDetail.html?RaceID=790534,new york,albany,318.0
34,790534, , Democratic,1, City Treasurer Katherine M. Sheehan,225647,"13,134",84.44, , http://access.albanycounty.com/boe/electionresults/default.asp?type=2013general, Mayor, RBH,1989,16.63, General Election,2014-01-01,2014.0,1.0,2018-01-01,2018.0,1.0,2013-11-05,2013.0,11.0, New York , Albany , Albany ,4.0, Albany ,http://www.ourcampaigns.com/RaceDetail.html?RaceID=790534,new york,albany,318.0
35,790534, , Republican,2, Jesse Calhoun,273283,"1,025",6.59, , http://access.albanycounty.com/boe/electionresults/default.asp?type=2013general, Mayor, RBH,1989,16.63, General Election,2014-01-01,2014.0,1.0,2018-01-01,2018.0,1.0,2013-11-05,2013.0,11.0, New York , Albany , Albany ,4.0, Albany ,http://www.ourcampaigns.com/RaceDetail.html?RaceID=790534,new york,albany,318.0
36,790534, , Green,4, Theresa Portelli,339075,715,4.6, , http://access.albanycounty.com/boe/electionresults/default.asp?type=2013general, Mayor, RBH,1989,16.63, General Election,2014-01-01,2014.0,1.0,2018-01-01,2018.0,1.0,2013-11-05,2013.0,11.0, New York , Albany , Albany ,4.0, Albany ,http://www.ourcampaigns.com/RaceDetail.html?RaceID=790534,new york,albany,318.0
37,790534, , Conservative,30, Joseph P. Sullivan,46143,681,4.38, , http://access.albanycounty.com/boe/electionresults/default.asp?type=2013general, Mayor, RBH,1989,16.63, General Election,2014-01-01,2014.0,1.0,2018-01-01,2018.0,1.0,2013-11-05,2013.0,11.0, New York , Albany , Albany ,4.0, Albany ,http://www.ourcampaigns.com/RaceDetail.html?RaceID=790534,new york,albany,318.0
38,790535, , Democratic,1, City Treasurer Katherine M. Sheehan,225647,"7,468",69.39, , http://www.nytimes.com/projects/elections/2013/nyc-primary/other_races/results.html, Mayor, RBH,1989,11.51, Democratic Primary Election,2014-01-01,2014.0,1.0,2018-01-01,2018.0,1.0,2013-09-10,2013.0,9.0, New York , Albany , Albany ,4.0, Albany ,http://www.ourcampaigns.com/RaceDetail.html?RaceID=790534,new york,albany,318.0
39,790535, , Democratic,1, City Councilmember Corey Ellis,215846,"3,294",30.61, , http://www.nytimes.com/projects/elections/2013/nyc-primary/other_races/results.html, Mayor, RBH,1989,11.51, Democratic Primary Election,2014-01-01,2014.0,1.0,2018-01-01,2018.0,1.0,2013-09-10,2013.0,9.0, New York , Albany , Albany ,4.0, Albany ,http://www.ourcampaigns.com/RaceDetail.html?RaceID=790534,new york,albany,318.0
40,494207, , Nonpartisan,92, Ken Schultz,202493,"41,495",51.26," Santa Fe New Mexican, 11/13/1985", , Mayor, Thomas Walker,334,,,1985-12-01,1985.0,12.0,1989-11-30,1989.0,11.0,1985-11-12,1985.0,11.0, New Mexico , Bernalillo , Albuquerque ,4.0, Bernalillo ,http://www.ourcampaigns.com/RaceDetail.html?RaceID=783222,New Mexico,Albuquerque,31.0
41,494207, , Nonpartisan,92, Jim Baca,101356,"39,450",48.74," Santa Fe New Mexican, 11/13/1985", , Mayor, Thomas Walker,334,,,1985-12-01,1985.0,12.0,1989-11-30,1989.0,11.0,1985-11-12,1985.0,11.0, New Mexico , Bernalillo , Albuquerque ,4.0, Bernalillo ,http://www.ourcampaigns.com/RaceDetail.html?RaceID=783222,New Mexico,Albuquerque,31.0
42,494206, , Nonpartisan,92, Louis E. Saavedra,202494,"39,745",60.8," Santa Fe New Mexican, 11/2/1989", , Mayor, Thomas Walker,334,,,1989-12-01,1989.0,12.0,1993-11-30,1993.0,11.0,1989-11-01,1989.0,11.0, New Mexico , Bernalillo , Albuquerque ,4.0, Bernalillo ,http://www.ourcampaigns.com/RaceDetail.html?RaceID=783222,New Mexico,Albuquerque,31.0
43,494206, , Nonpartisan,92, Pat Baca,224503,"25,621",39.2," Santa Fe New Mexican, 11/2/1989", , Mayor, Thomas Walker,334,,,1989-12-01,1989.0,12.0,1993-11-30,1993.0,11.0,1989-11-01,1989.0,11.0, New Mexico , Bernalillo , Albuquerque ,4.0, Bernalillo ,http://www.ourcampaigns.com/RaceDetail.html?RaceID=783222,New Mexico,Albuquerque,31.0
44,571172, , Nonpartisan,92, Louis E. Saavedra,202494,"25,584",32.91," Santa Fe Mexican, 10/4/1989", , Mayor, RBH,1989,,,1989-12-01,1989.0,12.0,1993-11-30,1993.0,11.0,1989-10-03,1989.0,10.0, New Mexico , Bernalillo , Albuquerque ,4.0, Bernalillo ,http://www.ourcampaigns.com/RaceDetail.html?RaceID=783222,New Mexico,Albuquerque,31.0
45,571172, , Nonpartisan,92, Pat Baca,224503,"18,044",23.21," Santa Fe Mexican, 10/4/1989", , Mayor, RBH,1989,,,1989-12-01,1989.0,12.0,1993-11-30,1993.0,11.0,1989-10-03,1989.0,10.0, New Mexico , Bernalillo , Albuquerque ,4.0, Bernalillo ,http://www.ourcampaigns.com/RaceDetail.html?RaceID=783222,New Mexico,Albuquerque,31.0
46,571172, , Nonpartisan,92, Gov. David F. Cargo,13767,"13,552",17.44," Santa Fe Mexican, 10/4/1989", , Mayor, RBH,1989,,,1989-12-01,1989.0,12.0,1993-11-30,1993.0,11.0,1989-10-03,1989.0,10.0, New Mexico , Bernalillo , Albuquerque ,4.0, Bernalillo ,http://www.ourcampaigns.com/RaceDetail.html?RaceID=783222,New Mexico,Albuquerque,31.0
47,571172, , Nonpartisan,92, (I) Mayor Ken Schultz,202493,"8,370",10.77," Santa Fe Mexican, 10/4/1989", , Mayor, RBH,1989,,,1989-12-01,1989.0,12.0,1993-11-30,1993.0,11.0,1989-10-03,1989.0,10.0, New Mexico , Bernalillo , Albuquerque ,4.0, Bernalillo ,http://www.ourcampaigns.com/RaceDetail.html?RaceID=783222,New Mexico,Albuquerque,31.0
48,571172, , Nonpartisan,92, Pete Dinelli,224504,"7,904",10.17," Santa Fe Mexican, 10/4/1989", , Mayor, RBH,1989,,,1989-12-01,1989.0,12.0,1993-11-30,1993.0,11.0,1989-10-03,1989.0,10.0, New Mexico , Bernalillo , Albuquerque ,4.0, Bernalillo ,http://www.ourcampaigns.com/RaceDetail.html?RaceID=783222,New Mexico,Albuquerque,31.0
49,571172, , Nonpartisan,92, Herb Hughes,13264,"2,797",3.6," Santa Fe Mexican, 10/4/1989", , Mayor, RBH,1989,,,1989-12-01,1989.0,12.0,1993-11-30,1993.0,11.0,1989-10-03,1989.0,10.0, New Mexico , Bernalillo , Albuquerque ,4.0, Bernalillo ,http://www.ourcampaigns.com/RaceDetail.html?RaceID=783222,New Mexico,Albuquerque,31.0
50,571172, , Nonpartisan,92, Bill Mueller,224505,862,1.11," Santa Fe Mexican, 10/4/1989", , Mayor, RBH,1989,,,1989-12-01,1989.0,12.0,1993-11-30,1993.0,11.0,1989-10-03,1989.0,10.0, New Mexico , Bernalillo , Albuquerque ,4.0, Bernalillo ,http://www.ourcampaigns.com/RaceDetail.html?RaceID=783222,New Mexico,Albuquerque,31.0
51,571172, , Nonpartisan,92, Geraldine Amato,224506,512,0.66," Santa Fe Mexican, 10/4/1989", , Mayor, RBH,1989,,,1989-12-01,1989.0,12.0,1993-11-30,1993.0,11.0,1989-10-03,1989.0,10.0, New Mexico , Bernalillo , Albuquerque ,4.0, Bernalillo ,http://www.ourcampaigns.com/RaceDetail.html?RaceID=783222,New Mexico,Albuquerque,31.0
52,571172, , Nonpartisan,92, (W) Peggy Helgeson,13259,104,0.13," Santa Fe Mexican, 10/4/1989", , Mayor, RBH,1989,,,1989-12-01,1989.0,12.0,1993-11-30,1993.0,11.0,1989-10-03,1989.0,10.0, New Mexico , Bernalillo , Albuquerque ,4.0, Bernalillo ,http://www.ourcampaigns.com/RaceDetail.html?RaceID=783222,New Mexico,Albuquerque,31.0
53,494205, http://mayormarty.com/, Nonpartisan,92, Martin Chavez,497,"41,827",50.36," The Hotline, 11/10/1993", , Mayor, Thomas Walker,334,,,1993-12-01,1993.0,12.0,1997-11-30,1997.0,11.0,1993-11-09,1993.0,11.0, New Mexico , Bernalillo , Albuquerque ,4.0, Bernalillo ,http://www.ourcampaigns.com/RaceDetail.html?RaceID=783222,New Mexico,Albuquerque,31.0
54,494205, , Nonpartisan,92, Gov. David F. Cargo,13767,"41,231",49.64," The Hotline, 11/10/1993", , Mayor, Thomas Walker,334,,,1993-12-01,1993.0,12.0,1997-11-30,1997.0,11.0,1993-11-09,1993.0,11.0, New Mexico , Bernalillo , Albuquerque ,4.0, Bernalillo ,http://www.ourcampaigns.com/RaceDetail.html?RaceID=783222,New Mexico,Albuquerque,31.0
55,264014, , Nonpartisan,92, Commissioner of Land Jim Baca,101356,"21,588",28.64, , http://www.bernco.gov/upload/images/clerk/past_elections/municipal.html, Mayor, Thomas Walker,334,,,1997-11-15,1997.0,11.0,2001-11-15,2001.0,11.0,1997-10-07,1997.0,10.0, New Mexico , Bernalillo , Albuquerque ,4.0, Bernalillo ,http://www.ourcampaigns.com/RaceDetail.html?RaceID=783222,New Mexico,Albuquerque,31.0
56,264014, http://www.newmexicoforvickie.com, Nonpartisan,92, Vickie S. Perea,110712,"18,434",24.45, , http://www.bernco.gov/upload/images/clerk/past_elections/municipal.html, Mayor, Thomas Walker,334,,,1997-11-15,1997.0,11.0,2001-11-15,2001.0,11.0,1997-10-07,1997.0,10.0, New Mexico , Bernalillo , Albuquerque ,4.0, Bernalillo ,http://www.ourcampaigns.com/RaceDetail.html?RaceID=783222,New Mexico,Albuquerque,31.0
57,264014, , Nonpartisan,92, Gov. David F. Cargo,13767,"17,036",22.6, , http://www.bernco.gov/upload/images/clerk/past_elections/municipal.html, Mayor, Thomas Walker,334,,,1997-11-15,1997.0,11.0,2001-11-15,2001.0,11.0,1997-10-07,1997.0,10.0, New Mexico , Bernalillo , Albuquerque ,4.0, Bernalillo ,http://www.ourcampaigns.com/RaceDetail.html?RaceID=783222,New Mexico,Albuquerque,31.0
58,264014, , Nonpartisan,92, Sam Bregman,101362,"12,111",16.07, , http://www.bernco.gov/upload/images/clerk/past_elections/municipal.html, Mayor, Thomas Walker,334,,,1997-11-15,1997.0,11.0,2001-11-15,2001.0,11.0,1997-10-07,1997.0,10.0, New Mexico , Bernalillo , Albuquerque ,4.0, Bernalillo ,http://www.ourcampaigns.com/RaceDetail.html?RaceID=783222,New Mexico,Albuquerque,31.0
59,264014, , Nonpartisan,92, Joe C. Diaz,101363,"3,316",4.4, , http://www.bernco.gov/upload/images/clerk/past_elections/municipal.html, Mayor, Thomas Walker,334,,,1997-11-15,1997.0,11.0,2001-11-15,2001.0,11.0,1997-10-07,1997.0,10.0, New Mexico , Bernalillo , Albuquerque ,4.0, Bernalillo ,http://www.ourcampaigns.com/RaceDetail.html?RaceID=783222,New Mexico,Albuquerque,31.0
60,264014, , Nonpartisan,92, Carlton Pennington,23062,"1,447",1.92, , http://www.bernco.gov/upload/images/clerk/past_elections/municipal.html, Mayor, Thomas Walker,334,,,1997-11-15,1997.0,11.0,2001-11-15,2001.0,11.0,1997-10-07,1997.0,10.0, New Mexico , Bernalillo , Albuquerque ,4.0, Bernalillo ,http://www.ourcampaigns.com/RaceDetail.html?RaceID=783222,New Mexico,Albuquerque,31.0
61,264014, , Nonpartisan,92, David Kirk Anderson,101364,"1,394",1.85, , http://www.bernco.gov/upload/images/clerk/past_elections/municipal.html, Mayor, Thomas Walker,334,,,1997-11-15,1997.0,11.0,2001-11-15,2001.0,11.0,1997-10-07,1997.0,10.0, New Mexico , Bernalillo , Albuquerque ,4.0, Bernalillo ,http://www.ourcampaigns.com/RaceDetail.html?RaceID=783222,New Mexico,Albuquerque,31.0
62,264014, http://keith-judd-for-president-of-usa-2016.blogspot.com/, Nonpartisan,92, (W) Keith Russell Judd,156300,61,0.08, , http://www.bernco.gov/upload/images/clerk/past_elections/municipal.html, Mayor, Thomas Walker,334,,,1997-11-15,1997.0,11.0,2001-11-15,2001.0,11.0,1997-10-07,1997.0,10.0, New Mexico , Bernalillo , Albuquerque ,4.0, Bernalillo ,http://www.ourcampaigns.com/RaceDetail.html?RaceID=783222,New Mexico,Albuquerque,31.0
63,264014, , Nonpartisan,92, (W) Scattering,30530,1,0.0, , http://www.bernco.gov/upload/images/clerk/past_elections/municipal.html, Mayor, Thomas Walker,334,,,1997-11-15,1997.0,11.0,2001-11-15,2001.0,11.0,1997-10-07,1997.0,10.0, New Mexico , Bernalillo , Albuquerque ,4.0, Bernalillo ,http://www.ourcampaigns.com/RaceDetail.html?RaceID=783222,New Mexico,Albuquerque,31.0
64,264013, http://mayormarty.com/, Nonpartisan,92, Mayor Martin Chavez,497,"30,384",30.56, , http://www.bernco.gov/upload/images/clerk/past_elections/results_10022001.htm, Mayor, Thomas Walker,334,22.16, General Election,2001-11-15,2001.0,11.0,2005-11-15,2005.0,11.0,2001-10-02,2001.0,10.0, New Mexico , Bernalillo , Albuquerque ,4.0, Bernalillo ,http://www.ourcampaigns.com/RaceDetail.html?RaceID=783222,New Mexico,Albuquerque,31.0
65,264013, , Nonpartisan,92, Bob Schwartz,96625,"27,601",27.76, , http://www.bernco.gov/upload/images/clerk/past_elections/results_10022001.htm, Mayor, Thomas Walker,334,22.16, General Election,2001-11-15,2001.0,11.0,2005-11-15,2005.0,11.0,2001-10-02,2001.0,10.0, New Mexico , Bernalillo , Albuquerque ,4.0, Bernalillo ,http://www.ourcampaigns.com/RaceDetail.html?RaceID=783222,New Mexico,Albuquerque,31.0
66,264013, , Nonpartisan,92, City Councilmember Mike McEntee,94012,"11,176",11.24, , http://www.bernco.gov/upload/images/clerk/past_elections/results_10022001.htm, Mayor, Thomas Walker,334,22.16, General Election,2001-11-15,2001.0,11.0,2005-11-15,2005.0,11.0,2001-10-02,2001.0,10.0, New Mexico , Bernalillo , Albuquerque ,4.0, Bernalillo ,http://www.ourcampaigns.com/RaceDetail.html?RaceID=783222,New Mexico,Albuquerque,31.0
