,CityID,Term Start Year,winnerID,winnerID previous
306,135.0,1997.0,25848.0,22436.0
307,135.0,2000.0,25851.0,25848.0
308,135.0,2003.0,25853.0,25851.0
309,135.0,2006.0,25848.0,25853.0
310,135.0,2009.0,5301.0,25848.0
311,135.0,2012.0,312576.0,5301.0
312,135.0,2015.0,5301.0,312576.0
313,136.0,2013.0,262672.0,
314,137.0,1950.0,109283.0,
315,137.0,1952.0,109283.0,109283.0
316,137.0,1954.0,109283.0,109283.0
317,137.0,1956.0,109283.0,109283.0
318,137.0,1958.0,109283.0,109283.0
319,137.0,1960.0,109287.0,109283.0
320,137.0,1961.0,109288.0,109287.0
321,137.0,1962.0,109289.0,109288.0
322,137.0,1964.0,109290.0,109289.0
323,137.0,1966.0,109223.0,109290.0
324,137.0,1968.0,109224.0,109223.0
325,137.0,1970.0,109226.0,109224.0
326,137.0,1972.0,109226.0,109226.0
327,137.0,1974.0,109228.0,109226.0
328,137.0,1976.0,109229.0,109228.0
329,137.0,1978.0,6836.0,109229.0
330,137.0,1980.0,6836.0,6836.0
331,137.0,1982.0,99937.0,6836.0
332,137.0,1984.0,6836.0,99937.0
333,137.0,1986.0,99937.0,6836.0
334,137.0,1988.0,6836.0,99937.0
335,137.0,1990.0,6836.0,6836.0
336,137.0,1992.0,6836.0,6836.0
337,137.0,1994.0,109215.0,6836.0
338,137.0,1996.0,109215.0,109215.0
339,137.0,1998.0,109215.0,109215.0
340,137.0,2000.0,109217.0,109215.0
341,137.0,2001.0,109216.0,109217.0
342,137.0,2004.0,86806.0,109216.0
343,137.0,2008.0,176382.0,86806.0
344,137.0,2012.0,109313.0,176382.0
345,137.0,2016.0,109313.0,109313.0
346,138.0,1993.0,126273.0,
347,138.0,1997.0,126272.0,126273.0
348,138.0,2001.0,126266.0,126272.0
349,138.0,2005.0,126263.0,126266.0
350,138.0,2009.0,126260.0,126263.0
351,138.0,2013.0,126262.0,126260.0
352,139.0,1997.0,5513.0,
353,139.0,1999.0,5513.0,5513.0
354,139.0,2001.0,215529.0,5513.0
355,139.0,2003.0,215537.0,215529.0
356,139.0,2005.0,215541.0,215537.0
357,139.0,2007.0,215541.0,215541.0
358,139.0,2009.0,215540.0,215541.0
359,139.0,2011.0,255038.0,215540.0
360,139.0,2012.0,255039.0,255038.0
361,139.0,2014.0,302319.0,255039.0
362,139.0,2016.0,215537.0,302319.0
363,14.0,1952.0,17538.0,
364,14.0,1956.0,17538.0,17538.0
365,14.0,1960.0,102857.0,17538.0
366,14.0,1964.0,17538.0,102857.0
367,14.0,1968.0,17538.0,17538.0
368,14.0,1972.0,17535.0,17538.0
369,14.0,1976.0,17535.0,17535.0
370,14.0,1980.0,17535.0,17535.0
371,14.0,1984.0,10797.0,17535.0
372,14.0,1988.0,10797.0,10797.0
373,14.0,1992.0,14797.0,10797.0
374,14.0,1996.0,14797.0,14797.0
375,14.0,2000.0,10867.0,14797.0
376,14.0,2004.0,37865.0,10867.0
377,14.0,2008.0,10867.0,37865.0
378,14.0,2012.0,262308.0,10867.0
379,14.0,2016.0,14748.0,262308.0
380,141.0,2005.0,80710.0,
381,143.0,1998.0,94109.0,
382,143.0,2000.0,94111.0,94109.0
383,143.0,2002.0,69851.0,94111.0
384,143.0,2004.0,69851.0,69851.0
385,143.0,2006.0,69850.0,69851.0
386,143.0,2010.0,94126.0,69850.0
387,143.0,2014.0,94126.0,94126.0
388,144.0,2006.0,139174.0,
389,144.0,2010.0,280299.0,139174.0
390,144.0,2014.0,280299.0,280299.0
391,145.0,2003.0,2768.0,
392,145.0,2007.0,123988.0,2768.0
393,145.0,2011.0,123988.0,123988.0
394,147.0,1981.0,217011.0,
395,147.0,1997.0,84470.0,217011.0
396,147.0,2001.0,84470.0,84470.0
397,147.0,2005.0,84469.0,84470.0
398,147.0,2009.0,94586.0,84469.0
399,147.0,2013.0,329598.0,94586.0
400,147.0,2014.0,344545.0,329598.0
401,149.0,2009.0,223268.0,
402,149.0,2011.0,223268.0,223268.0
403,149.0,2012.0,223260.0,223268.0
404,149.0,2013.0,223260.0,223260.0
405,149.0,2015.0,4379.0,223260.0
406,15.0,2007.0,208078.0,
407,15.0,2009.0,258053.0,208078.0
408,15.0,2011.0,330980.0,258053.0
409,15.0,2015.0,330980.0,330980.0
410,150.0,1980.0,25829.0,
411,150.0,1984.0,25841.0,25829.0
412,150.0,1988.0,25843.0,25841.0
413,150.0,1992.0,25841.0,25843.0
414,150.0,1996.0,25844.0,25841.0
415,150.0,2000.0,25847.0,25844.0
416,150.0,2004.0,25847.0,25847.0
417,150.0,2008.0,203262.0,25847.0
418,150.0,2012.0,30358.0,203262.0
419,150.0,2016.0,30358.0,30358.0
420,157.0,1999.0,164189.0,
421,157.0,2003.0,164185.0,164189.0
422,157.0,2007.0,164185.0,164185.0
423,157.0,2011.0,386184.0,164185.0
424,157.0,2015.0,164186.0,386184.0
425,16.0,1984.0,397.0,
426,16.0,1986.0,397.0,397.0
427,16.0,1988.0,1414.0,397.0
428,16.0,1990.0,1414.0,1414.0
429,16.0,1992.0,123.0,1414.0
430,16.0,1994.0,123.0,123.0
431,16.0,1996.0,11001.0,123.0
432,16.0,1998.0,11001.0,11001.0
433,16.0,2000.0,11001.0,11001.0
434,16.0,2002.0,11001.0,11001.0
435,16.0,2004.0,11001.0,11001.0
436,16.0,2005.0,105652.0,11001.0
437,16.0,2007.0,11001.0,105652.0
438,16.0,2009.0,100794.0,11001.0
439,16.0,2011.0,100794.0,100794.0
440,16.0,2013.0,21750.0,100794.0
441,16.0,2014.0,9763.0,21750.0
442,16.0,2016.0,118157.0,9763.0
443,162.0,1992.0,384915.0,
444,162.0,1994.0,384915.0,384915.0
445,162.0,1996.0,310655.0,384915.0
446,162.0,1998.0,310655.0,310655.0
447,162.0,2000.0,310655.0,310655.0
448,162.0,2002.0,310655.0,310655.0
449,162.0,2004.0,259837.0,310655.0
450,162.0,2006.0,367538.0,259837.0
451,162.0,2008.0,259837.0,367538.0
452,162.0,2010.0,259836.0,259837.0
453,162.0,2012.0,283563.0,259836.0
454,162.0,2016.0,367533.0,283563.0
455,164.0,1968.0,18775.0,
456,164.0,1972.0,18775.0,18775.0
457,164.0,1976.0,214560.0,18775.0
458,164.0,1999.0,33839.0,214560.0
459,164.0,2003.0,33839.0,33839.0
460,164.0,2007.0,214452.0,33839.0
461,164.0,2012.0,115526.0,214452.0
462,165.0,1961.0,225515.0,
463,165.0,1964.0,225515.0,225515.0
464,165.0,1967.0,225518.0,225515.0
465,165.0,1970.0,225518.0,225518.0
466,165.0,1973.0,225518.0,225518.0
467,165.0,1976.0,225515.0,225518.0
468,165.0,1979.0,225515.0,225515.0
469,165.0,1982.0,225518.0,225515.0
470,165.0,1985.0,1837.0,225518.0
471,165.0,1988.0,225520.0,1837.0
472,165.0,1991.0,7718.0,225520.0
473,165.0,1994.0,225510.0,7718.0
474,165.0,1996.0,8096.0,225510.0
475,165.0,1997.0,8096.0,8096.0
476,165.0,2000.0,225511.0,8096.0
477,165.0,2003.0,225512.0,225511.0
478,165.0,2006.0,225513.0,225512.0
479,165.0,2009.0,225513.0,225513.0
480,165.0,2013.0,225513.0,225513.0
481,165.0,2016.0,225513.0,225513.0
482,167.0,2016.0,373745.0,
483,17.0,1952.0,112381.0,
484,17.0,1956.0,112379.0,112381.0
485,17.0,1960.0,112379.0,112379.0
486,17.0,1964.0,65468.0,112379.0
487,17.0,1969.0,65463.0,65468.0
488,17.0,1970.0,297827.0,65463.0
489,17.0,1974.0,65463.0,297827.0
490,17.0,1978.0,19648.0,65463.0
491,17.0,1982.0,65462.0,19648.0
492,17.0,1986.0,65461.0,65462.0
493,17.0,1990.0,8608.0,65461.0
494,17.0,1994.0,65460.0,8608.0
495,17.0,1998.0,19650.0,65460.0
496,17.0,2002.0,19646.0,19650.0
497,17.0,2006.0,110933.0,19646.0
498,17.0,2010.0,215064.0,110933.0
499,17.0,2014.0,215061.0,215064.0
500,170.0,1997.0,227198.0,
501,170.0,2001.0,227198.0,227198.0
502,170.0,2005.0,223427.0,227198.0
503,170.0,2009.0,223427.0,223427.0
504,170.0,2013.0,328074.0,223427.0
505,171.0,1979.0,30689.0,
506,171.0,1983.0,230155.0,30689.0
507,171.0,1987.0,227200.0,230155.0
508,171.0,1991.0,227200.0,227200.0
509,171.0,1995.0,227200.0,227200.0
510,172.0,1986.0,36021.0,
511,172.0,1988.0,36021.0,36021.0
512,172.0,1990.0,36026.0,36021.0
513,172.0,1992.0,36027.0,36026.0
514,172.0,1994.0,36021.0,36027.0
515,172.0,1996.0,36021.0,36021.0
516,172.0,1998.0,36021.0,36021.0
517,172.0,2000.0,36021.0,36021.0
518,172.0,2004.0,36021.0,36021.0
519,175.0,1989.0,151350.0,
520,175.0,1997.0,151350.0,151350.0
521,175.0,2001.0,145145.0,151350.0
522,175.0,2005.0,145145.0,145145.0
523,175.0,2009.0,207580.0,145145.0
524,175.0,2013.0,145145.0,207580.0
525,176.0,2007.0,265686.0,
526,176.0,2011.0,265685.0,265686.0
527,176.0,2015.0,345206.0,265685.0
528,177.0,1990.0,219764.0,
529,177.0,1994.0,1483.0,219764.0
530,177.0,1997.0,114993.0,1483.0
531,177.0,1998.0,219762.0,114993.0
532,177.0,2002.0,50219.0,219762.0
533,177.0,2006.0,114993.0,50219.0
534,177.0,2010.0,229227.0,114993.0
535,177.0,2014.0,380517.0,229227.0
536,178.0,1951.0,207601.0,
537,178.0,1953.0,28756.0,207601.0
538,178.0,1955.0,207598.0,28756.0
539,178.0,1957.0,207597.0,207598.0
540,178.0,1959.0,207612.0,207597.0
541,178.0,1961.0,54749.0,207612.0
542,178.0,1963.0,207624.0,54749.0
543,178.0,1965.0,207627.0,207624.0
544,178.0,1967.0,207629.0,207627.0
545,178.0,1969.0,207593.0,207629.0
546,178.0,1971.0,207632.0,207593.0
547,178.0,1973.0,207630.0,207632.0
548,178.0,1975.0,207633.0,207630.0
549,178.0,1977.0,207634.0,207633.0
550,178.0,1979.0,124077.0,207634.0
551,178.0,1982.0,124079.0,124077.0
552,178.0,1983.0,144358.0,124079.0
553,178.0,1984.0,124077.0,144358.0
554,178.0,1985.0,54841.0,124077.0
555,178.0,1987.0,207596.0,54841.0
556,178.0,1989.0,54839.0,207596.0
557,178.0,1990.0,54839.0,54839.0
558,178.0,1991.0,54831.0,54839.0
559,178.0,1993.0,207595.0,54831.0
560,178.0,1995.0,207594.0,207595.0
561,178.0,1997.0,54833.0,207594.0
562,178.0,1999.0,54833.0,54833.0
563,178.0,2003.0,54735.0,54833.0
564,178.0,2007.0,7123.0,54735.0
565,178.0,2012.0,7123.0,7123.0
566,178.0,2016.0,54738.0,7123.0
567,179.0,2007.0,172853.0,
568,179.0,2011.0,172853.0,172853.0
569,179.0,2015.0,172853.0,172853.0
570,18.0,1979.0,334787.0,
571,18.0,1983.0,55481.0,334787.0
572,18.0,1987.0,55481.0,55481.0
573,18.0,1991.0,6474.0,55481.0
574,18.0,1995.0,6474.0,6474.0
575,18.0,1999.0,6474.0,6474.0
576,18.0,2003.0,11139.0,6474.0
577,18.0,2007.0,140950.0,11139.0
578,18.0,2011.0,250934.0,140950.0
579,18.0,2015.0,342518.0,250934.0
580,180.0,2000.0,8939.0,
581,180.0,2004.0,175102.0,8939.0
582,180.0,2008.0,249752.0,175102.0
583,180.0,2012.0,287531.0,249752.0
584,180.0,2016.0,362050.0,287531.0
585,182.0,1974.0,17078.0,
586,182.0,1978.0,17075.0,17078.0
587,182.0,1982.0,48885.0,17075.0
588,182.0,1986.0,68661.0,48885.0
589,182.0,1990.0,107001.0,68661.0
590,182.0,1994.0,32418.0,107001.0
591,182.0,1998.0,2049.0,32418.0
592,182.0,2002.0,68661.0,2049.0
593,182.0,2006.0,77766.0,68661.0
594,182.0,2010.0,219059.0,77766.0
595,182.0,2014.0,337391.0,219059.0
596,187.0,1994.0,2574.0,
597,187.0,1998.0,2574.0,2574.0
598,187.0,2002.0,51508.0,2574.0
599,187.0,2006.0,51508.0,51508.0
600,187.0,2010.0,226216.0,51508.0
601,187.0,2014.0,337525.0,226216.0
602,189.0,2002.0,45173.0,
603,189.0,2006.0,45067.0,45173.0
604,19.0,2001.0,228628.0,
605,19.0,2003.0,228632.0,228628.0
606,19.0,2005.0,95990.0,228632.0
607,19.0,2009.0,228624.0,95990.0
608,19.0,2013.0,330977.0,228624.0
609,190.0,1975.0,62920.0,
610,190.0,1979.0,62921.0,62920.0
611,190.0,1983.0,50411.0,62921.0
612,190.0,1987.0,62928.0,50411.0
613,190.0,1989.0,25223.0,62928.0
614,190.0,1991.0,62934.0,25223.0
615,190.0,1995.0,50412.0,62934.0
616,190.0,1999.0,22882.0,50412.0
617,190.0,2003.0,22882.0,22882.0
618,190.0,2007.0,22882.0,22882.0
619,190.0,2011.0,22882.0,22882.0
620,190.0,2015.0,264001.0,22882.0
621,195.0,1990.0,14728.0,
622,195.0,1994.0,109861.0,14728.0
623,195.0,1998.0,112552.0,109861.0
624,195.0,2002.0,14728.0,112552.0
625,195.0,2006.0,14728.0,14728.0
626,195.0,2010.0,209773.0,14728.0
627,199.0,1968.0,297066.0,
628,199.0,1972.0,95178.0,297066.0
629,199.0,1976.0,12811.0,95178.0
630,199.0,1980.0,12811.0,12811.0
631,199.0,1988.0,12811.0,12811.0
632,199.0,1996.0,87358.0,12811.0
633,199.0,2000.0,61377.0,87358.0
634,199.0,2004.0,44545.0,61377.0
635,199.0,2008.0,44547.0,44545.0
636,199.0,2012.0,285130.0,44547.0
637,199.0,2016.0,362048.0,285130.0
638,2.0,1951.0,8201.0,
639,2.0,1955.0,8200.0,8201.0
640,2.0,1959.0,8200.0,8200.0
641,2.0,1963.0,8200.0,8200.0
642,2.0,1967.0,8200.0,8200.0
643,2.0,1971.0,8200.0,8200.0
644,2.0,1975.0,8200.0,8200.0
645,2.0,1976.0,8213.0,8200.0
646,2.0,1977.0,59838.0,8213.0
647,2.0,1979.0,6569.0,59838.0
648,2.0,1983.0,6568.0,6569.0
649,2.0,1987.0,20025.0,6568.0
650,2.0,1989.0,4544.0,20025.0
651,2.0,1991.0,4544.0,4544.0
652,2.0,1995.0,3685.0,4544.0
653,2.0,1999.0,4544.0,3685.0
654,2.0,2003.0,6564.0,4544.0
655,2.0,2007.0,34069.0,6564.0
656,2.0,2011.0,259542.0,34069.0
657,2.0,2015.0,2813.0,259542.0
658,20.0,1950.0,53893.0,
659,20.0,1952.0,53893.0,53893.0
660,20.0,1954.0,53893.0,53893.0
661,20.0,1957.0,103717.0,53893.0
662,20.0,1958.0,108659.0,103717.0
663,20.0,1962.0,100829.0,108659.0
664,20.0,1966.0,100829.0,100829.0
665,20.0,1970.0,100830.0,100829.0
666,20.0,1974.0,100828.0,100830.0
667,20.0,1978.0,100828.0,100828.0
668,20.0,1982.0,193524.0,100828.0
669,20.0,1986.0,100831.0,193524.0
670,20.0,1990.0,100828.0,100831.0
671,20.0,1994.0,95153.0,100828.0
672,20.0,1998.0,95158.0,95153.0
673,20.0,2002.0,3708.0,95158.0
674,20.0,2006.0,3707.0,3708.0
675,20.0,2008.0,100805.0,3707.0
676,20.0,2009.0,198243.0,100805.0
677,20.0,2010.0,198243.0,198243.0
